flightNumber,departureAirportFsCode,arrivalAirportFsCode,departureTime,arrivalTime,stops,departureTerminal,arrivalTerminal
3002,MAD,BCN,2023-04-26T07:00:00.000,2023-04-26T08:20:00.000,0,4,1
6029,MAD,BCN,2023-04-26T07:00:00.000,2023-04-26T08:20:00.000,0,4,1
5571,MAD,BCN,2023-04-26T07:00:00.000,2023-04-26T08:20:00.000,0,4,1
1518,MAD,BCN,2023-04-26T07:00:00.000,2023-04-26T08:20:00.000,0,4,1
5006,MAD,BCN,2023-04-26T07:00:00.000,2023-04-26T08:20:00.000,0,4,1
6002,MAD,BCN,2023-04-26T07:00:00.000,2023-04-26T08:20:00.000,0,4,1
3010,MAD,BCN,2023-04-26T10:35:00.000,2023-04-26T11:55:00.000,0,4,1
6078,MAD,BCN,2023-04-26T10:35:00.000,2023-04-26T11:55:00.000,0,4,1
7246,MAD,BCN,2023-04-26T10:35:00.000,2023-04-26T11:55:00.000,0,4,1
8781,MAD,BCN,2023-04-26T10:35:00.000,2023-04-26T11:55:00.000,0,4,1
5116,MAD,BCN,2023-04-26T10:35:00.000,2023-04-26T11:55:00.000,0,4,1
1624,MAD,BCN,2023-04-26T10:35:00.000,2023-04-26T11:55:00.000,0,4,1
1005,MAD,BCN,2023-04-26T13:40:00.000,2023-04-26T15:00:00.000,0,4,1
5003,MAD,BCN,2023-04-26T13:40:00.000,2023-04-26T15:00:00.000,0,4,1
3502,MAD,BCN,2023-04-26T13:40:00.000,2023-04-26T15:00:00.000,0,4,1
1009,MAD,BCN,2023-04-26T22:35:00.000,2023-04-26T23:55:00.000,0,4,1
5007,MAD,BCN,2023-04-26T22:35:00.000,2023-04-26T23:55:00.000,0,4,1
3506,MAD,BCN,2023-04-26T22:35:00.000,2023-04-26T23:55:00.000,0,4,1
3004,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:50:00.000,0,4,1
6028,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:50:00.000,0,4,1
5573,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:50:00.000,0,4,1
5010,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:50:00.000,0,4,1
1519,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:50:00.000,0,4,1
8726,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:50:00.000,0,4,1
7703,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
6082,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
4366,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
6771,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
2703,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
6808,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
9459,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
6653,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
6184,MAD,BCN,2023-04-26T15:10:00.000,2023-04-26T16:35:00.000,0,2,1
3020,MAD,BCN,2023-04-26T16:30:00.000,2023-04-26T17:50:00.000,0,4,1
5332,MAD,BCN,2023-04-26T16:30:00.000,2023-04-26T17:50:00.000,0,4,1
5059,MAD,BCN,2023-04-26T16:30:00.000,2023-04-26T17:50:00.000,0,4,1
1524,MAD,BCN,2023-04-26T16:30:00.000,2023-04-26T17:50:00.000,0,4,1
3012,MAD,BCN,2023-04-26T11:30:00.000,2023-04-26T12:50:00.000,0,4,1
6089,MAD,BCN,2023-04-26T11:30:00.000,2023-04-26T12:50:00.000,0,4,1
5095,MAD,BCN,2023-04-26T11:30:00.000,2023-04-26T12:50:00.000,0,4,1
5031,MAD,BCN,2023-04-26T11:30:00.000,2023-04-26T12:50:00.000,0,4,1
8613,MAD,BCN,2023-04-26T11:30:00.000,2023-04-26T12:50:00.000,0,4,1
1003,MAD,BCN,2023-04-26T09:30:00.000,2023-04-26T10:50:00.000,0,4,1
5869,MAD,BCN,2023-04-26T09:30:00.000,2023-04-26T10:50:00.000,0,4,1
5001,MAD,BCN,2023-04-26T09:30:00.000,2023-04-26T10:50:00.000,0,4,1
3608,MAD,BCN,2023-04-26T09:30:00.000,2023-04-26T10:50:00.000,0,4,1
3022,MAD,BCN,2023-04-26T17:30:00.000,2023-04-26T18:50:00.000,0,4,1
6018,MAD,BCN,2023-04-26T17:30:00.000,2023-04-26T18:50:00.000,0,4,1
6895,MAD,BCN,2023-04-26T17:30:00.000,2023-04-26T18:50:00.000,0,4,1
1525,MAD,BCN,2023-04-26T17:30:00.000,2023-04-26T18:50:00.000,0,4,1
5061,MAD,BCN,2023-04-26T17:30:00.000,2023-04-26T18:50:00.000,0,4,1
5008,MAD,BCN,2023-04-26T17:30:00.000,2023-04-26T18:50:00.000,0,4,1
3014,MAD,BCN,2023-04-26T12:25:00.000,2023-04-26T13:45:00.000,0,4,1
6146,MAD,BCN,2023-04-26T12:25:00.000,2023-04-26T13:45:00.000,0,4,1
5050,MAD,BCN,2023-04-26T12:25:00.000,2023-04-26T13:45:00.000,0,4,1
3016,MAD,BCN,2023-04-26T14:50:00.000,2023-04-26T16:10:00.000,0,4,1
6889,MAD,BCN,2023-04-26T14:50:00.000,2023-04-26T16:10:00.000,0,4,1
8630,MAD,BCN,2023-04-26T14:50:00.000,2023-04-26T16:10:00.000,0,4,1
5057,MAD,BCN,2023-04-26T14:50:00.000,2023-04-26T16:10:00.000,0,4,1
1522,MAD,BCN,2023-04-26T14:50:00.000,2023-04-26T16:10:00.000,0,4,1
6016,MAD,BCN,2023-04-26T14:50:00.000,2023-04-26T16:10:00.000,0,4,1
3034,MAD,BCN,2023-04-26T21:35:00.000,2023-04-26T22:55:00.000,0,4,1
5575,MAD,BCN,2023-04-26T21:35:00.000,2023-04-26T22:55:00.000,0,4,1
6927,MAD,BCN,2023-04-26T21:35:00.000,2023-04-26T22:55:00.000,0,4,1
9403,MAD,BCN,2023-04-26T21:35:00.000,2023-04-26T22:55:00.000,0,4,1
5091,MAD,BCN,2023-04-26T21:35:00.000,2023-04-26T22:55:00.000,0,4,1
1530,MAD,BCN,2023-04-26T21:35:00.000,2023-04-26T22:55:00.000,0,4,1
1007,MAD,BCN,2023-04-26T18:25:00.000,2023-04-26T19:45:00.000,0,4,1
5005,MAD,BCN,2023-04-26T18:25:00.000,2023-04-26T19:45:00.000,0,4,1
3546,MAD,BCN,2023-04-26T18:25:00.000,2023-04-26T19:45:00.000,0,4,1
3024,MAD,BCN,2023-04-26T18:00:00.000,2023-04-26T19:20:00.000,0,4,1
5122,MAD,BCN,2023-04-26T18:00:00.000,2023-04-26T19:20:00.000,0,4,1
3026,MAD,BCN,2023-04-26T19:00:00.000,2023-04-26T20:20:00.000,0,4,1
6072,MAD,BCN,2023-04-26T19:00:00.000,2023-04-26T20:20:00.000,0,4,1
6918,MAD,BCN,2023-04-26T19:00:00.000,2023-04-26T20:20:00.000,0,4,1
5063,MAD,BCN,2023-04-26T19:00:00.000,2023-04-26T20:20:00.000,0,4,1
1526,MAD,BCN,2023-04-26T19:00:00.000,2023-04-26T20:20:00.000,0,4,1
3018,MAD,BCN,2023-04-26T16:00:00.000,2023-04-26T17:20:00.000,0,4,1
5058,MAD,BCN,2023-04-26T16:00:00.000,2023-04-26T17:20:00.000,0,4,1
5331,MAD,BCN,2023-04-26T16:00:00.000,2023-04-26T17:20:00.000,0,4,1
1523,MAD,BCN,2023-04-26T16:00:00.000,2023-04-26T17:20:00.000,0,4,1
6076,MAD,BCN,2023-04-26T16:00:00.000,2023-04-26T17:20:00.000,0,4,1
6894,MAD,BCN,2023-04-26T16:00:00.000,2023-04-26T17:20:00.000,0,4,1
7701,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:55:00.000,0,2,1
6896,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:55:00.000,0,2,1
4302,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:55:00.000,0,2,1
7444,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:55:00.000,0,2,1
6651,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:55:00.000,0,2,1
6768,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:55:00.000,0,2,1
7322,MAD,BCN,2023-04-26T07:30:00.000,2023-04-26T08:55:00.000,0,2,1
3030,MAD,BCN,2023-04-26T20:00:00.000,2023-04-26T21:20:00.000,0,4,1
5338,MAD,BCN,2023-04-26T20:00:00.000,2023-04-26T21:20:00.000,0,4,1
6083,MAD,BCN,2023-04-26T20:00:00.000,2023-04-26T21:20:00.000,0,4,1
6924,MAD,BCN,2023-04-26T20:00:00.000,2023-04-26T21:20:00.000,0,4,1
9402,MAD,BCN,2023-04-26T20:00:00.000,2023-04-26T21:20:00.000,0,4,1
5079,MAD,BCN,2023-04-26T20:00:00.000,2023-04-26T21:20:00.000,0,4,1
1528,MAD,BCN,2023-04-26T20:00:00.000,2023-04-26T21:20:00.000,0,4,1
3008,MAD,BCN,2023-04-26T08:30:00.000,2023-04-26T09:50:00.000,0,4,1
8775,MAD,BCN,2023-04-26T08:30:00.000,2023-04-26T09:50:00.000,0,4,1
5024,MAD,BCN,2023-04-26T08:30:00.000,2023-04-26T09:50:00.000,0,4,1
6082,MAD,BCN,2023-04-26T08:30:00.000,2023-04-26T09:50:00.000,0,4,1
5090,MAD,BCN,2023-04-26T08:30:00.000,2023-04-26T09:50:00.000,0,4,1
1521,MAD,BCN,2023-04-26T08:30:00.000,2023-04-26T09:50:00.000,0,4,1
3002,MAD,BCN,2023-04-27T07:00:00.000,2023-04-27T08:20:00.000,0,4,1
6029,MAD,BCN,2023-04-27T07:00:00.000,2023-04-27T08:20:00.000,0,4,1
5571,MAD,BCN,2023-04-27T07:00:00.000,2023-04-27T08:20:00.000,0,4,1
1518,MAD,BCN,2023-04-27T07:00:00.000,2023-04-27T08:20:00.000,0,4,1
5006,MAD,BCN,2023-04-27T07:00:00.000,2023-04-27T08:20:00.000,0,4,1
7701,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,2,1
6896,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,2,1
4302,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,2,1
7444,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,2,1
6651,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,2,1
6768,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,2,1
7322,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,2,1
1005,MAD,BCN,2023-04-27T13:40:00.000,2023-04-27T15:00:00.000,0,4,1
5003,MAD,BCN,2023-04-27T13:40:00.000,2023-04-27T15:00:00.000,0,4,1
3502,MAD,BCN,2023-04-27T13:40:00.000,2023-04-27T15:00:00.000,0,4,1
1009,MAD,BCN,2023-04-27T22:35:00.000,2023-04-27T23:55:00.000,0,4,1
5007,MAD,BCN,2023-04-27T22:35:00.000,2023-04-27T23:55:00.000,0,4,1
3506,MAD,BCN,2023-04-27T22:35:00.000,2023-04-27T23:55:00.000,0,4,1
3006,MAD,BCN,2023-04-27T08:00:00.000,2023-04-27T09:20:00.000,0,4,1
5089,MAD,BCN,2023-04-27T08:00:00.000,2023-04-27T09:20:00.000,0,4,1
8772,MAD,BCN,2023-04-27T08:00:00.000,2023-04-27T09:20:00.000,0,4,1
5023,MAD,BCN,2023-04-27T08:00:00.000,2023-04-27T09:20:00.000,0,4,1
1520,MAD,BCN,2023-04-27T08:00:00.000,2023-04-27T09:20:00.000,0,4,1
3004,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:50:00.000,0,4,1
6028,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:50:00.000,0,4,1
5573,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:50:00.000,0,4,1
5010,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:50:00.000,0,4,1
1519,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:50:00.000,0,4,1
8726,MAD,BCN,2023-04-27T07:30:00.000,2023-04-27T08:50:00.000,0,4,1
3018,MAD,BCN,2023-04-27T16:00:00.000,2023-04-27T17:20:00.000,0,4,1
5331,MAD,BCN,2023-04-27T16:00:00.000,2023-04-27T17:20:00.000,0,4,1
6076,MAD,BCN,2023-04-27T16:00:00.000,2023-04-27T17:20:00.000,0,4,1
6894,MAD,BCN,2023-04-27T16:00:00.000,2023-04-27T17:20:00.000,0,4,1
8782,MAD,BCN,2023-04-27T16:00:00.000,2023-04-27T17:20:00.000,0,4,1
5058,MAD,BCN,2023-04-27T16:00:00.000,2023-04-27T17:20:00.000,0,4,1
5004,MAD,BCN,2023-04-27T16:00:00.000,2023-04-27T17:20:00.000,0,4,1
1523,MAD,BCN,2023-04-27T16:00:00.000,2023-04-27T17:20:00.000,0,4,1
7703,MAD,BCN,2023-04-27T15:10:00.000,2023-04-27T16:35:00.000,0,2,1
6653,MAD,BCN,2023-04-27T15:10:00.000,2023-04-27T16:35:00.000,0,2,1
9459,MAD,BCN,2023-04-27T15:10:00.000,2023-04-27T16:35:00.000,0,2,1
6184,MAD,BCN,2023-04-27T15:10:00.000,2023-04-27T16:35:00.000,0,2,1
6771,MAD,BCN,2023-04-27T15:10:00.000,2023-04-27T16:35:00.000,0,2,1
6808,MAD,BCN,2023-04-27T15:10:00.000,2023-04-27T16:35:00.000,0,2,1
4366,MAD,BCN,2023-04-27T15:10:00.000,2023-04-27T16:35:00.000,0,2,1
2703,MAD,BCN,2023-04-27T15:10:00.000,2023-04-27T16:35:00.000,0,2,1
1003,MAD,BCN,2023-04-27T09:30:00.000,2023-04-27T10:50:00.000,0,4,1
5869,MAD,BCN,2023-04-27T09:30:00.000,2023-04-27T10:50:00.000,0,4,1
5001,MAD,BCN,2023-04-27T09:30:00.000,2023-04-27T10:50:00.000,0,4,1
3608,MAD,BCN,2023-04-27T09:30:00.000,2023-04-27T10:50:00.000,0,4,1
3022,MAD,BCN,2023-04-27T17:30:00.000,2023-04-27T18:50:00.000,0,4,1
6018,MAD,BCN,2023-04-27T17:30:00.000,2023-04-27T18:50:00.000,0,4,1
6895,MAD,BCN,2023-04-27T17:30:00.000,2023-04-27T18:50:00.000,0,4,1
1525,MAD,BCN,2023-04-27T17:30:00.000,2023-04-27T18:50:00.000,0,4,1
5061,MAD,BCN,2023-04-27T17:30:00.000,2023-04-27T18:50:00.000,0,4,1
5008,MAD,BCN,2023-04-27T17:30:00.000,2023-04-27T18:50:00.000,0,4,1
3024,MAD,BCN,2023-04-27T18:00:00.000,2023-04-27T19:20:00.000,0,4,1
5122,MAD,BCN,2023-04-27T18:00:00.000,2023-04-27T19:20:00.000,0,4,1
3016,MAD,BCN,2023-04-27T14:50:00.000,2023-04-27T16:10:00.000,0,4,1
6889,MAD,BCN,2023-04-27T14:50:00.000,2023-04-27T16:10:00.000,0,4,1
8630,MAD,BCN,2023-04-27T14:50:00.000,2023-04-27T16:10:00.000,0,4,1
5057,MAD,BCN,2023-04-27T14:50:00.000,2023-04-27T16:10:00.000,0,4,1
1522,MAD,BCN,2023-04-27T14:50:00.000,2023-04-27T16:10:00.000,0,4,1
6016,MAD,BCN,2023-04-27T14:50:00.000,2023-04-27T16:10:00.000,0,4,1
3020,MAD,BCN,2023-04-27T16:30:00.000,2023-04-27T17:50:00.000,0,4,1
5332,MAD,BCN,2023-04-27T16:30:00.000,2023-04-27T17:50:00.000,0,4,1
5059,MAD,BCN,2023-04-27T16:30:00.000,2023-04-27T17:50:00.000,0,4,1
1524,MAD,BCN,2023-04-27T16:30:00.000,2023-04-27T17:50:00.000,0,4,1
3012,MAD,BCN,2023-04-27T11:30:00.000,2023-04-27T12:50:00.000,0,4,1
6089,MAD,BCN,2023-04-27T11:30:00.000,2023-04-27T12:50:00.000,0,4,1
5095,MAD,BCN,2023-04-27T11:30:00.000,2023-04-27T12:50:00.000,0,4,1
1839,MAD,BCN,2023-04-27T11:30:00.000,2023-04-27T12:50:00.000,0,4,1
5031,MAD,BCN,2023-04-27T11:30:00.000,2023-04-27T12:50:00.000,0,4,1
8613,MAD,BCN,2023-04-27T11:30:00.000,2023-04-27T12:50:00.000,0,4,1
3034,MAD,BCN,2023-04-27T21:35:00.000,2023-04-27T22:55:00.000,0,4,1
5575,MAD,BCN,2023-04-27T21:35:00.000,2023-04-27T22:55:00.000,0,4,1
6927,MAD,BCN,2023-04-27T21:35:00.000,2023-04-27T22:55:00.000,0,4,1
9403,MAD,BCN,2023-04-27T21:35:00.000,2023-04-27T22:55:00.000,0,4,1
5091,MAD,BCN,2023-04-27T21:35:00.000,2023-04-27T22:55:00.000,0,4,1
1530,MAD,BCN,2023-04-27T21:35:00.000,2023-04-27T22:55:00.000,0,4,1
3026,MAD,BCN,2023-04-27T19:00:00.000,2023-04-27T20:20:00.000,0,4,1
6072,MAD,BCN,2023-04-27T19:00:00.000,2023-04-27T20:20:00.000,0,4,1
6918,MAD,BCN,2023-04-27T19:00:00.000,2023-04-27T20:20:00.000,0,4,1
5063,MAD,BCN,2023-04-27T19:00:00.000,2023-04-27T20:20:00.000,0,4,1
1526,MAD,BCN,2023-04-27T19:00:00.000,2023-04-27T20:20:00.000,0,4,1
3014,MAD,BCN,2023-04-27T12:25:00.000,2023-04-27T13:45:00.000,0,4,1
6146,MAD,BCN,2023-04-27T12:25:00.000,2023-04-27T13:45:00.000,0,4,1
5050,MAD,BCN,2023-04-27T12:25:00.000,2023-04-27T13:45:00.000,0,4,1
1841,MAD,BCN,2023-04-27T12:25:00.000,2023-04-27T13:45:00.000,0,4,1
3030,MAD,BCN,2023-04-27T20:00:00.000,2023-04-27T21:20:00.000,0,4,1
5338,MAD,BCN,2023-04-27T20:00:00.000,2023-04-27T21:20:00.000,0,4,1
6083,MAD,BCN,2023-04-27T20:00:00.000,2023-04-27T21:20:00.000,0,4,1
6924,MAD,BCN,2023-04-27T20:00:00.000,2023-04-27T21:20:00.000,0,4,1
9402,MAD,BCN,2023-04-27T20:00:00.000,2023-04-27T21:20:00.000,0,4,1
5079,MAD,BCN,2023-04-27T20:00:00.000,2023-04-27T21:20:00.000,0,4,1
1528,MAD,BCN,2023-04-27T20:00:00.000,2023-04-27T21:20:00.000,0,4,1
1007,MAD,BCN,2023-04-27T18:30:00.000,2023-04-27T19:50:00.000,0,4,1
5005,MAD,BCN,2023-04-27T18:30:00.000,2023-04-27T19:50:00.000,0,4,1
3546,MAD,BCN,2023-04-27T18:30:00.000,2023-04-27T19:50:00.000,0,4,1
3008,MAD,BCN,2023-04-27T08:30:00.000,2023-04-27T09:50:00.000,0,4,1
8775,MAD,BCN,2023-04-27T08:30:00.000,2023-04-27T09:50:00.000,0,4,1
5024,MAD,BCN,2023-04-27T08:30:00.000,2023-04-27T09:50:00.000,0,4,1
6082,MAD,BCN,2023-04-27T08:30:00.000,2023-04-27T09:50:00.000,0,4,1
5090,MAD,BCN,2023-04-27T08:30:00.000,2023-04-27T09:50:00.000,0,4,1
1521,MAD,BCN,2023-04-27T08:30:00.000,2023-04-27T09:50:00.000,0,4,1
3002,MAD,BCN,2023-04-28T07:00:00.000,2023-04-28T08:20:00.000,0,4,1
6029,MAD,BCN,2023-04-28T07:00:00.000,2023-04-28T08:20:00.000,0,4,1
5571,MAD,BCN,2023-04-28T07:00:00.000,2023-04-28T08:20:00.000,0,4,1
1518,MAD,BCN,2023-04-28T07:00:00.000,2023-04-28T08:20:00.000,0,4,1
5006,MAD,BCN,2023-04-28T07:00:00.000,2023-04-28T08:20:00.000,0,4,1
6002,MAD,BCN,2023-04-28T07:00:00.000,2023-04-28T08:20:00.000,0,4,1
1007,MAD,BCN,2023-04-28T18:25:00.000,2023-04-28T19:45:00.000,0,4,1
5005,MAD,BCN,2023-04-28T18:25:00.000,2023-04-28T19:45:00.000,0,4,1
3546,MAD,BCN,2023-04-28T18:25:00.000,2023-04-28T19:45:00.000,0,4,1
1005,MAD,BCN,2023-04-28T13:40:00.000,2023-04-28T15:00:00.000,0,4,1
5003,MAD,BCN,2023-04-28T13:40:00.000,2023-04-28T15:00:00.000,0,4,1
3502,MAD,BCN,2023-04-28T13:40:00.000,2023-04-28T15:00:00.000,0,4,1
3008,MAD,BCN,2023-04-28T08:30:00.000,2023-04-28T09:50:00.000,0,4,1
6082,MAD,BCN,2023-04-28T08:30:00.000,2023-04-28T09:50:00.000,0,4,1
5090,MAD,BCN,2023-04-28T08:30:00.000,2023-04-28T09:50:00.000,0,4,1
8775,MAD,BCN,2023-04-28T08:30:00.000,2023-04-28T09:50:00.000,0,4,1
5024,MAD,BCN,2023-04-28T08:30:00.000,2023-04-28T09:50:00.000,0,4,1
1521,MAD,BCN,2023-04-28T08:30:00.000,2023-04-28T09:50:00.000,0,4,1
1009,MAD,BCN,2023-04-28T22:35:00.000,2023-04-28T23:55:00.000,0,4,1
5007,MAD,BCN,2023-04-28T22:35:00.000,2023-04-28T23:55:00.000,0,4,1
3506,MAD,BCN,2023-04-28T22:35:00.000,2023-04-28T23:55:00.000,0,4,1
3006,MAD,BCN,2023-04-28T08:00:00.000,2023-04-28T09:20:00.000,0,4,1
5089,MAD,BCN,2023-04-28T08:00:00.000,2023-04-28T09:20:00.000,0,4,1
8772,MAD,BCN,2023-04-28T08:00:00.000,2023-04-28T09:20:00.000,0,4,1
5023,MAD,BCN,2023-04-28T08:00:00.000,2023-04-28T09:20:00.000,0,4,1
1520,MAD,BCN,2023-04-28T08:00:00.000,2023-04-28T09:20:00.000,0,4,1
3004,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:50:00.000,0,4,1
6028,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:50:00.000,0,4,1
5573,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:50:00.000,0,4,1
5010,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:50:00.000,0,4,1
1519,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:50:00.000,0,4,1
8726,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:50:00.000,0,4,1
7703,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
6653,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
9459,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
6082,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
6184,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
6771,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
6808,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
4366,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
2703,MAD,BCN,2023-04-28T15:10:00.000,2023-04-28T16:35:00.000,0,2,1
3024,MAD,BCN,2023-04-28T18:00:00.000,2023-04-28T19:20:00.000,0,4,1
5122,MAD,BCN,2023-04-28T18:00:00.000,2023-04-28T19:20:00.000,0,4,1
3020,MAD,BCN,2023-04-28T16:30:00.000,2023-04-28T17:50:00.000,0,4,1
5332,MAD,BCN,2023-04-28T16:30:00.000,2023-04-28T17:50:00.000,0,4,1
5059,MAD,BCN,2023-04-28T16:30:00.000,2023-04-28T17:50:00.000,0,4,1
1524,MAD,BCN,2023-04-28T16:30:00.000,2023-04-28T17:50:00.000,0,4,1
7701,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,2,1
7444,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,2,1
6651,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,2,1
6768,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,2,1
6896,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,2,1
7322,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,2,1
4302,MAD,BCN,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,2,1
3026,MAD,BCN,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,4,1
6072,MAD,BCN,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,4,1
6918,MAD,BCN,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,4,1
5010,MAD,BCN,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,4,1
5063,MAD,BCN,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,4,1
1526,MAD,BCN,2023-04-28T19:00:00.000,2023-04-28T20:20:00.000,0,4,1
3014,MAD,BCN,2023-04-28T12:25:00.000,2023-04-28T13:45:00.000,0,4,1
6146,MAD,BCN,2023-04-28T12:25:00.000,2023-04-28T13:45:00.000,0,4,1
5050,MAD,BCN,2023-04-28T12:25:00.000,2023-04-28T13:45:00.000,0,4,1
1003,MAD,BCN,2023-04-28T09:30:00.000,2023-04-28T10:50:00.000,0,4,1
5869,MAD,BCN,2023-04-28T09:30:00.000,2023-04-28T10:50:00.000,0,4,1
5001,MAD,BCN,2023-04-28T09:30:00.000,2023-04-28T10:50:00.000,0,4,1
3608,MAD,BCN,2023-04-28T09:30:00.000,2023-04-28T10:50:00.000,0,4,1
3022,MAD,BCN,2023-04-28T17:30:00.000,2023-04-28T18:50:00.000,0,4,1
6018,MAD,BCN,2023-04-28T17:30:00.000,2023-04-28T18:50:00.000,0,4,1
6895,MAD,BCN,2023-04-28T17:30:00.000,2023-04-28T18:50:00.000,0,4,1
1525,MAD,BCN,2023-04-28T17:30:00.000,2023-04-28T18:50:00.000,0,4,1
5061,MAD,BCN,2023-04-28T17:30:00.000,2023-04-28T18:50:00.000,0,4,1
5008,MAD,BCN,2023-04-28T17:30:00.000,2023-04-28T18:50:00.000,0,4,1
3016,MAD,BCN,2023-04-28T14:50:00.000,2023-04-28T16:10:00.000,0,4,1
6889,MAD,BCN,2023-04-28T14:50:00.000,2023-04-28T16:10:00.000,0,4,1
8630,MAD,BCN,2023-04-28T14:50:00.000,2023-04-28T16:10:00.000,0,4,1
5057,MAD,BCN,2023-04-28T14:50:00.000,2023-04-28T16:10:00.000,0,4,1
1522,MAD,BCN,2023-04-28T14:50:00.000,2023-04-28T16:10:00.000,0,4,1
6016,MAD,BCN,2023-04-28T14:50:00.000,2023-04-28T16:10:00.000,0,4,1
3018,MAD,BCN,2023-04-28T16:00:00.000,2023-04-28T17:20:00.000,0,4,1
8782,MAD,BCN,2023-04-28T16:00:00.000,2023-04-28T17:20:00.000,0,4,1
5058,MAD,BCN,2023-04-28T16:00:00.000,2023-04-28T17:20:00.000,0,4,1
5004,MAD,BCN,2023-04-28T16:00:00.000,2023-04-28T17:20:00.000,0,4,1
5331,MAD,BCN,2023-04-28T16:00:00.000,2023-04-28T17:20:00.000,0,4,1
1523,MAD,BCN,2023-04-28T16:00:00.000,2023-04-28T17:20:00.000,0,4,1
6076,MAD,BCN,2023-04-28T16:00:00.000,2023-04-28T17:20:00.000,0,4,1
6894,MAD,BCN,2023-04-28T16:00:00.000,2023-04-28T17:20:00.000,0,4,1
3030,MAD,BCN,2023-04-28T20:00:00.000,2023-04-28T21:20:00.000,0,4,1
5338,MAD,BCN,2023-04-28T20:00:00.000,2023-04-28T21:20:00.000,0,4,1
