,flightNumber,departureAirportFsCode,arrivalAirportFsCode,departureTime,arrivalTime,stops,departureTerminal,arrivalTerminal
261,7444,MAD,BCN,2023-04-21T07:30:00.000,2023-04-21T08:55:00.000,0,2.0,1.0
262,6768,MAD,BCN,2023-04-21T07:30:00.000,2023-04-21T08:55:00.000,0,2.0,1.0
263,4302,MAD,BCN,2023-04-21T07:30:00.000,2023-04-21T08:55:00.000,0,2.0,1.0
264,6896,MAD,BCN,2023-04-21T07:30:00.000,2023-04-21T08:55:00.000,0,2.0,1.0
265,7322,MAD,BCN,2023-04-21T07:30:00.000,2023-04-21T08:55:00.000,0,2.0,1.0
266,6651,MAD,BCN,2023-04-21T07:30:00.000,2023-04-21T08:55:00.000,0,2.0,1.0
267,1007,MAD,BCN,2023-04-21T18:25:00.000,2023-04-21T19:45:00.000,0,4.0,1.0
268,3546,MAD,BCN,2023-04-21T18:25:00.000,2023-04-21T19:45:00.000,0,4.0,1.0
269,5005,MAD,BCN,2023-04-21T18:25:00.000,2023-04-21T19:45:00.000,0,4.0,1.0
270,1009,MAD,BCN,2023-04-21T22:35:00.000,2023-04-21T23:55:00.000,0,4.0,1.0
271,5007,MAD,BCN,2023-04-21T22:35:00.000,2023-04-21T23:55:00.000,0,4.0,1.0
272,3506,MAD,BCN,2023-04-21T22:35:00.000,2023-04-21T23:55:00.000,0,4.0,1.0
273,3024,MAD,BCN,2023-04-21T18:00:00.000,2023-04-21T19:20:00.000,0,4.0,1.0
274,5122,MAD,BCN,2023-04-21T18:00:00.000,2023-04-21T19:20:00.000,0,4.0,1.0
275,3030,MAD,BCN,2023-04-21T20:00:00.000,2023-04-21T21:20:00.000,0,4.0,1.0
276,6083,MAD,BCN,2023-04-21T20:00:00.000,2023-04-21T21:20:00.000,0,4.0,1.0
277,6924,MAD,BCN,2023-04-21T20:00:00.000,2023-04-21T21:20:00.000,0,4.0,1.0
278,9402,MAD,BCN,2023-04-21T20:00:00.000,2023-04-21T21:20:00.000,0,4.0,1.0
279,1528,MAD,BCN,2023-04-21T20:00:00.000,2023-04-21T21:20:00.000,0,4.0,1.0
280,5338,MAD,BCN,2023-04-21T20:00:00.000,2023-04-21T21:20:00.000,0,4.0,1.0
281,5079,MAD,BCN,2023-04-21T20:00:00.000,2023-04-21T21:20:00.000,0,4.0,1.0
282,7703,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
283,9459,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
284,6184,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
285,6808,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
286,4366,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
287,6771,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
288,2703,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
289,6653,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
290,6082,MAD,BCN,2023-04-21T15:10:00.000,2023-04-21T16:35:00.000,0,2.0,1.0
291,1003,MAD,BCN,2023-04-21T09:30:00.000,2023-04-21T10:50:00.000,0,4.0,1.0
292,5869,MAD,BCN,2023-04-21T09:30:00.000,2023-04-21T10:50:00.000,0,4.0,1.0
293,5001,MAD,BCN,2023-04-21T09:30:00.000,2023-04-21T10:50:00.000,0,4.0,1.0
294,3608,MAD,BCN,2023-04-21T09:30:00.000,2023-04-21T10:50:00.000,0,4.0,1.0
295,3008,MAD,BCN,2023-04-21T08:30:00.000,2023-04-21T09:50:00.000,0,4.0,1.0
296,6082,MAD,BCN,2023-04-21T08:30:00.000,2023-04-21T09:50:00.000,0,4.0,1.0
297,5090,MAD,BCN,2023-04-21T08:30:00.000,2023-04-21T09:50:00.000,0,4.0,1.0
298,8775,MAD,BCN,2023-04-21T08:30:00.000,2023-04-21T09:50:00.000,0,4.0,1.0
299,5024,MAD,BCN,2023-04-21T08:30:00.000,2023-04-21T09:50:00.000,0,4.0,1.0
300,1521,MAD,BCN,2023-04-21T08:30:00.000,2023-04-21T09:50:00.000,0,4.0,1.0
301,3002,MAD,BCN,2023-04-21T07:00:00.000,2023-04-21T08:20:00.000,0,4.0,1.0
302,6029,MAD,BCN,2023-04-21T07:00:00.000,2023-04-21T08:20:00.000,0,4.0,1.0
303,5571,MAD,BCN,2023-04-21T07:00:00.000,2023-04-21T08:20:00.000,0,4.0,1.0
304,1518,MAD,BCN,2023-04-21T07:00:00.000,2023-04-21T08:20:00.000,0,4.0,1.0
305,5006,MAD,BCN,2023-04-21T07:00:00.000,2023-04-21T08:20:00.000,0,4.0,1.0
306,6002,MAD,BCN,2023-04-21T07:00:00.000,2023-04-21T08:20:00.000,0,4.0,1.0
307,3014,MAD,BCN,2023-04-21T12:25:00.000,2023-04-21T13:45:00.000,0,4.0,1.0
308,6146,MAD,BCN,2023-04-21T12:25:00.000,2023-04-21T13:45:00.000,0,4.0,1.0
309,5050,MAD,BCN,2023-04-21T12:25:00.000,2023-04-21T13:45:00.000,0,4.0,1.0
310,1005,MAD,BCN,2023-04-22T13:45:00.000,2023-04-22T15:05:00.000,0,4.0,1.0
311,5003,MAD,BCN,2023-04-22T13:45:00.000,2023-04-22T15:05:00.000,0,4.0,1.0
312,3502,MAD,BCN,2023-04-22T13:45:00.000,2023-04-22T15:05:00.000,0,4.0,1.0
313,3012,MAD,BCN,2023-04-22T11:30:00.000,2023-04-22T12:50:00.000,0,4.0,1.0
314,6089,MAD,BCN,2023-04-22T11:30:00.000,2023-04-22T12:50:00.000,0,4.0,1.0
315,5095,MAD,BCN,2023-04-22T11:30:00.000,2023-04-22T12:50:00.000,0,4.0,1.0
316,5031,MAD,BCN,2023-04-22T11:30:00.000,2023-04-22T12:50:00.000,0,4.0,1.0
317,8613,MAD,BCN,2023-04-22T11:30:00.000,2023-04-22T12:50:00.000,0,4.0,1.0
318,1839,MAD,BCN,2023-04-22T11:30:00.000,2023-04-22T12:50:00.000,0,4.0,1.0
319,3026,MAD,BCN,2023-04-22T19:00:00.000,2023-04-22T20:20:00.000,0,4.0,1.0
320,6072,MAD,BCN,2023-04-22T19:00:00.000,2023-04-22T20:20:00.000,0,4.0,1.0
321,6918,MAD,BCN,2023-04-22T19:00:00.000,2023-04-22T20:20:00.000,0,4.0,1.0
322,5063,MAD,BCN,2023-04-22T19:00:00.000,2023-04-22T20:20:00.000,0,4.0,1.0
323,1526,MAD,BCN,2023-04-22T19:00:00.000,2023-04-22T20:20:00.000,0,4.0,1.0
324,3010,MAD,BCN,2023-04-22T09:05:00.000,2023-04-22T10:25:00.000,0,4.0,1.0
325,6078,MAD,BCN,2023-04-22T09:05:00.000,2023-04-22T10:25:00.000,0,4.0,1.0
326,7246,MAD,BCN,2023-04-22T09:05:00.000,2023-04-22T10:25:00.000,0,4.0,1.0
327,1624,MAD,BCN,2023-04-22T09:05:00.000,2023-04-22T10:25:00.000,0,4.0,1.0
328,8781,MAD,BCN,2023-04-22T09:05:00.000,2023-04-22T10:25:00.000,0,4.0,1.0
329,5116,MAD,BCN,2023-04-22T09:05:00.000,2023-04-22T10:25:00.000,0,4.0,1.0
330,7703,MAD,BCN,2023-04-22T15:10:00.000,2023-04-22T16:35:00.000,0,2.0,1.0
331,9459,MAD,BCN,2023-04-22T15:10:00.000,2023-04-22T16:35:00.000,0,2.0,1.0
332,6184,MAD,BCN,2023-04-22T15:10:00.000,2023-04-22T16:35:00.000,0,2.0,1.0
333,6808,MAD,BCN,2023-04-22T15:10:00.000,2023-04-22T16:35:00.000,0,2.0,1.0
334,4366,MAD,BCN,2023-04-22T15:10:00.000,2023-04-22T16:35:00.000,0,2.0,1.0
335,6771,MAD,BCN,2023-04-22T15:10:00.000,2023-04-22T16:35:00.000,0,2.0,1.0
336,2703,MAD,BCN,2023-04-22T15:10:00.000,2023-04-22T16:35:00.000,0,2.0,1.0
337,6653,MAD,BCN,2023-04-22T15:10:00.000,2023-04-22T16:35:00.000,0,2.0,1.0
338,7701,MAD,BCN,2023-04-22T07:30:00.000,2023-04-22T08:55:00.000,0,2.0,1.0
339,4302,MAD,BCN,2023-04-22T07:30:00.000,2023-04-22T08:55:00.000,0,2.0,1.0
340,6896,MAD,BCN,2023-04-22T07:30:00.000,2023-04-22T08:55:00.000,0,2.0,1.0
341,7444,MAD,BCN,2023-04-22T07:30:00.000,2023-04-22T08:55:00.000,0,2.0,1.0
342,6651,MAD,BCN,2023-04-22T07:30:00.000,2023-04-22T08:55:00.000,0,2.0,1.0
343,6768,MAD,BCN,2023-04-22T07:30:00.000,2023-04-22T08:55:00.000,0,2.0,1.0
344,7322,MAD,BCN,2023-04-22T07:30:00.000,2023-04-22T08:55:00.000,0,2.0,1.0
345,1009,MAD,BCN,2023-04-22T22:35:00.000,2023-04-22T23:55:00.000,0,4.0,1.0
346,5007,MAD,BCN,2023-04-22T22:35:00.000,2023-04-22T23:55:00.000,0,4.0,1.0
347,3506,MAD,BCN,2023-04-22T22:35:00.000,2023-04-22T23:55:00.000,0,4.0,1.0
348,3030,MAD,BCN,2023-04-22T20:00:00.000,2023-04-22T21:20:00.000,0,4.0,1.0
349,6083,MAD,BCN,2023-04-22T20:00:00.000,2023-04-22T21:20:00.000,0,4.0,1.0
350,6924,MAD,BCN,2023-04-22T20:00:00.000,2023-04-22T21:20:00.000,0,4.0,1.0
351,9402,MAD,BCN,2023-04-22T20:00:00.000,2023-04-22T21:20:00.000,0,4.0,1.0
352,8710,MAD,BCN,2023-04-22T20:00:00.000,2023-04-22T21:20:00.000,0,4.0,1.0
353,5338,MAD,BCN,2023-04-22T20:00:00.000,2023-04-22T21:20:00.000,0,4.0,1.0
354,5079,MAD,BCN,2023-04-22T20:00:00.000,2023-04-22T21:20:00.000,0,4.0,1.0
355,1528,MAD,BCN,2023-04-22T20:00:00.000,2023-04-22T21:20:00.000,0,4.0,1.0
356,3018,MAD,BCN,2023-04-22T16:00:00.000,2023-04-22T17:20:00.000,0,4.0,1.0
357,6076,MAD,BCN,2023-04-22T16:00:00.000,2023-04-22T17:20:00.000,0,4.0,1.0
358,6894,MAD,BCN,2023-04-22T16:00:00.000,2023-04-22T17:20:00.000,0,4.0,1.0
359,1523,MAD,BCN,2023-04-22T16:00:00.000,2023-04-22T17:20:00.000,0,4.0,1.0
360,8782,MAD,BCN,2023-04-22T16:00:00.000,2023-04-22T17:20:00.000,0,4.0,1.0
361,5058,MAD,BCN,2023-04-22T16:00:00.000,2023-04-22T17:20:00.000,0,4.0,1.0
362,3002,MAD,BCN,2023-04-22T07:00:00.000,2023-04-22T08:20:00.000,0,4.0,1.0
363,6029,MAD,BCN,2023-04-22T07:00:00.000,2023-04-22T08:20:00.000,0,4.0,1.0
364,5571,MAD,BCN,2023-04-22T07:00:00.000,2023-04-22T08:20:00.000,0,4.0,1.0
365,1518,MAD,BCN,2023-04-22T07:00:00.000,2023-04-22T08:20:00.000,0,4.0,1.0
366,5006,MAD,BCN,2023-04-22T07:00:00.000,2023-04-22T08:20:00.000,0,4.0,1.0
367,1003,MAD,BCN,2023-04-22T09:30:00.000,2023-04-22T10:50:00.000,0,4.0,1.0
368,5001,MAD,BCN,2023-04-22T09:30:00.000,2023-04-22T10:50:00.000,0,4.0,1.0
369,3608,MAD,BCN,2023-04-22T09:30:00.000,2023-04-22T10:50:00.000,0,4.0,1.0
370,3014,MAD,BCN,2023-04-22T12:25:00.000,2023-04-22T13:45:00.000,0,4.0,1.0
371,6146,MAD,BCN,2023-04-22T12:25:00.000,2023-04-22T13:45:00.000,0,4.0,1.0
372,5050,MAD,BCN,2023-04-22T12:25:00.000,2023-04-22T13:45:00.000,0,4.0,1.0
373,1841,MAD,BCN,2023-04-22T12:25:00.000,2023-04-22T13:45:00.000,0,4.0,1.0
374,1005,MAD,BCN,2023-04-23T13:40:00.000,2023-04-23T15:00:00.000,0,4.0,1.0
375,5003,MAD,BCN,2023-04-23T13:40:00.000,2023-04-23T15:00:00.000,0,4.0,1.0
376,3502,MAD,BCN,2023-04-23T13:40:00.000,2023-04-23T15:00:00.000,0,4.0,1.0
377,7701,MAD,BCN,2023-04-23T07:30:00.000,2023-04-23T08:55:00.000,0,2.0,1.0
378,7444,MAD,BCN,2023-04-23T07:30:00.000,2023-04-23T08:55:00.000,0,2.0,1.0
379,6651,MAD,BCN,2023-04-23T07:30:00.000,2023-04-23T08:55:00.000,0,2.0,1.0
380,6768,MAD,BCN,2023-04-23T07:30:00.000,2023-04-23T08:55:00.000,0,2.0,1.0
381,4302,MAD,BCN,2023-04-23T07:30:00.000,2023-04-23T08:55:00.000,0,2.0,1.0
382,6896,MAD,BCN,2023-04-23T07:30:00.000,2023-04-23T08:55:00.000,0,2.0,1.0
383,7322,MAD,BCN,2023-04-23T07:30:00.000,2023-04-23T08:55:00.000,0,2.0,1.0
384,3018,MAD,BCN,2023-04-23T16:00:00.000,2023-04-23T17:20:00.000,0,4.0,1.0
385,8782,MAD,BCN,2023-04-23T16:00:00.000,2023-04-23T17:20:00.000,0,4.0,1.0
386,5058,MAD,BCN,2023-04-23T16:00:00.000,2023-04-23T17:20:00.000,0,4.0,1.0
387,5004,MAD,BCN,2023-04-23T16:00:00.000,2023-04-23T17:20:00.000,0,4.0,1.0
388,1523,MAD,BCN,2023-04-23T16:00:00.000,2023-04-23T17:20:00.000,0,4.0,1.0
389,5331,MAD,BCN,2023-04-23T16:00:00.000,2023-04-23T17:20:00.000,0,4.0,1.0
390,6076,MAD,BCN,2023-04-23T16:00:00.000,2023-04-23T17:20:00.000,0,4.0,1.0
391,6894,MAD,BCN,2023-04-23T16:00:00.000,2023-04-23T17:20:00.000,0,4.0,1.0
392,3014,MAD,BCN,2023-04-23T12:25:00.000,2023-04-23T13:45:00.000,0,4.0,1.0
393,6146,MAD,BCN,2023-04-23T12:25:00.000,2023-04-23T13:45:00.000,0,4.0,1.0
394,5050,MAD,BCN,2023-04-23T12:25:00.000,2023-04-23T13:45:00.000,0,4.0,1.0
395,7703,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
396,9459,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
397,6184,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
398,6808,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
399,4366,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
400,6771,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
401,2703,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
402,6653,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
403,6082,MAD,BCN,2023-04-23T15:10:00.000,2023-04-23T16:35:00.000,0,2.0,1.0
404,1003,MAD,BCN,2023-04-23T13:30:00.000,2023-04-23T14:50:00.000,0,4.0,1.0
405,5001,MAD,BCN,2023-04-23T13:30:00.000,2023-04-23T14:50:00.000,0,4.0,1.0
406,3608,MAD,BCN,2023-04-23T13:30:00.000,2023-04-23T14:50:00.000,0,4.0,1.0
407,7995,MAD,BCN,2023-04-23T16:45:00.000,2023-04-23T18:00:00.000,0,2.0,1.0
408,1007,MAD,BCN,2023-04-23T18:25:00.000,2023-04-23T19:45:00.000,0,4.0,1.0
409,3546,MAD,BCN,2023-04-23T18:25:00.000,2023-04-23T19:45:00.000,0,4.0,1.0
410,5005,MAD,BCN,2023-04-23T18:25:00.000,2023-04-23T19:45:00.000,0,4.0,1.0
411,1009,MAD,BCN,2023-04-23T22:35:00.000,2023-04-23T23:55:00.000,0,4.0,1.0
412,5007,MAD,BCN,2023-04-23T22:35:00.000,2023-04-23T23:55:00.000,0,4.0,1.0
413,3506,MAD,BCN,2023-04-23T22:35:00.000,2023-04-23T23:55:00.000,0,4.0,1.0
414,3034,MAD,BCN,2023-04-23T21:35:00.000,2023-04-23T22:55:00.000,0,4.0,1.0
415,5575,MAD,BCN,2023-04-23T21:35:00.000,2023-04-23T22:55:00.000,0,4.0,1.0
416,6927,MAD,BCN,2023-04-23T21:35:00.000,2023-04-23T22:55:00.000,0,4.0,1.0
417,9403,MAD,BCN,2023-04-23T21:35:00.000,2023-04-23T22:55:00.000,0,4.0,1.0
418,5091,MAD,BCN,2023-04-23T21:35:00.000,2023-04-23T22:55:00.000,0,4.0,1.0
419,1530,MAD,BCN,2023-04-23T21:35:00.000,2023-04-23T22:55:00.000,0,4.0,1.0
420,3012,MAD,BCN,2023-04-23T11:30:00.000,2023-04-23T12:50:00.000,0,4.0,1.0
421,6089,MAD,BCN,2023-04-23T11:30:00.000,2023-04-23T12:50:00.000,0,4.0,1.0
422,5095,MAD,BCN,2023-04-23T11:30:00.000,2023-04-23T12:50:00.000,0,4.0,1.0
423,5031,MAD,BCN,2023-04-23T11:30:00.000,2023-04-23T12:50:00.000,0,4.0,1.0
424,8613,MAD,BCN,2023-04-23T11:30:00.000,2023-04-23T12:50:00.000,0,4.0,1.0
425,3026,MAD,BCN,2023-04-23T19:00:00.000,2023-04-23T20:20:00.000,0,4.0,1.0
426,6072,MAD,BCN,2023-04-23T19:00:00.000,2023-04-23T20:20:00.000,0,4.0,1.0
427,6918,MAD,BCN,2023-04-23T19:00:00.000,2023-04-23T20:20:00.000,0,4.0,1.0
428,5010,MAD,BCN,2023-04-23T19:00:00.000,2023-04-23T20:20:00.000,0,4.0,1.0
429,5063,MAD,BCN,2023-04-23T19:00:00.000,2023-04-23T20:20:00.000,0,4.0,1.0
430,1526,MAD,BCN,2023-04-23T19:00:00.000,2023-04-23T20:20:00.000,0,4.0,1.0
431,3022,MAD,BCN,2023-04-23T17:30:00.000,2023-04-23T18:50:00.000,0,4.0,1.0
432,6018,MAD,BCN,2023-04-23T17:30:00.000,2023-04-23T18:50:00.000,0,4.0,1.0
433,6895,MAD,BCN,2023-04-23T17:30:00.000,2023-04-23T18:50:00.000,0,4.0,1.0
434,1525,MAD,BCN,2023-04-23T17:30:00.000,2023-04-23T18:50:00.000,0,4.0,1.0
435,5061,MAD,BCN,2023-04-23T17:30:00.000,2023-04-23T18:50:00.000,0,4.0,1.0
436,5008,MAD,BCN,2023-04-23T17:30:00.000,2023-04-23T18:50:00.000,0,4.0,1.0
437,3002,MAD,BCN,2023-04-23T07:00:00.000,2023-04-23T08:20:00.000,0,4.0,1.0
438,6029,MAD,BCN,2023-04-23T07:00:00.000,2023-04-23T08:20:00.000,0,4.0,1.0
439,5571,MAD,BCN,2023-04-23T07:00:00.000,2023-04-23T08:20:00.000,0,4.0,1.0
440,1518,MAD,BCN,2023-04-23T07:00:00.000,2023-04-23T08:20:00.000,0,4.0,1.0
441,5006,MAD,BCN,2023-04-23T07:00:00.000,2023-04-23T08:20:00.000,0,4.0,1.0
442,3030,MAD,BCN,2023-04-23T20:00:00.000,2023-04-23T21:20:00.000,0,4.0,1.0
443,6083,MAD,BCN,2023-04-23T20:00:00.000,2023-04-23T21:20:00.000,0,4.0,1.0
444,6924,MAD,BCN,2023-04-23T20:00:00.000,2023-04-23T21:20:00.000,0,4.0,1.0
445,9402,MAD,BCN,2023-04-23T20:00:00.000,2023-04-23T21:20:00.000,0,4.0,1.0
446,5338,MAD,BCN,2023-04-23T20:00:00.000,2023-04-23T21:20:00.000,0,4.0,1.0
447,5079,MAD,BCN,2023-04-23T20:00:00.000,2023-04-23T21:20:00.000,0,4.0,1.0
448,1528,MAD,BCN,2023-04-23T20:00:00.000,2023-04-23T21:20:00.000,0,4.0,1.0
449,3010,MAD,BCN,2023-04-23T09:05:00.000,2023-04-23T10:25:00.000,0,4.0,1.0
450,6078,MAD,BCN,2023-04-23T09:05:00.000,2023-04-23T10:25:00.000,0,4.0,1.0
451,7246,MAD,BCN,2023-04-23T09:05:00.000,2023-04-23T10:25:00.000,0,4.0,1.0
452,8781,MAD,BCN,2023-04-23T09:05:00.000,2023-04-23T10:25:00.000,0,4.0,1.0
453,5116,MAD,BCN,2023-04-23T09:05:00.000,2023-04-23T10:25:00.000,0,4.0,1.0
454,1624,MAD,BCN,2023-04-23T09:05:00.000,2023-04-23T10:25:00.000,0,4.0,1.0
455,3010,MAD,BCN,2023-04-24T10:35:00.000,2023-04-24T11:55:00.000,0,4.0,1.0
456,8781,MAD,BCN,2023-04-24T10:35:00.000,2023-04-24T11:55:00.000,0,4.0,1.0
457,5116,MAD,BCN,2023-04-24T10:35:00.000,2023-04-24T11:55:00.000,0,4.0,1.0
458,1624,MAD,BCN,2023-04-24T10:35:00.000,2023-04-24T11:55:00.000,0,4.0,1.0
459,6078,MAD,BCN,2023-04-24T10:35:00.000,2023-04-24T11:55:00.000,0,4.0,1.0
460,7246,MAD,BCN,2023-04-24T10:35:00.000,2023-04-24T11:55:00.000,0,4.0,1.0
461,3018,MAD,BCN,2023-04-24T16:00:00.000,2023-04-24T17:20:00.000,0,4.0,1.0
462,5058,MAD,BCN,2023-04-24T16:00:00.000,2023-04-24T17:20:00.000,0,4.0,1.0
463,5004,MAD,BCN,2023-04-24T16:00:00.000,2023-04-24T17:20:00.000,0,4.0,1.0
464,1523,MAD,BCN,2023-04-24T16:00:00.000,2023-04-24T17:20:00.000,0,4.0,1.0
465,5331,MAD,BCN,2023-04-24T16:00:00.000,2023-04-24T17:20:00.000,0,4.0,1.0
466,6076,MAD,BCN,2023-04-24T16:00:00.000,2023-04-24T17:20:00.000,0,4.0,1.0
467,6894,MAD,BCN,2023-04-24T16:00:00.000,2023-04-24T17:20:00.000,0,4.0,1.0
468,1007,MAD,BCN,2023-04-24T18:20:00.000,2023-04-24T19:40:00.000,0,4.0,1.0
469,5005,MAD,BCN,2023-04-24T18:20:00.000,2023-04-24T19:40:00.000,0,4.0,1.0
470,3546,MAD,BCN,2023-04-24T18:20:00.000,2023-04-24T19:40:00.000,0,4.0,1.0
471,3006,MAD,BCN,2023-04-24T08:00:00.000,2023-04-24T09:20:00.000,0,4.0,1.0
472,5089,MAD,BCN,2023-04-24T08:00:00.000,2023-04-24T09:20:00.000,0,4.0,1.0
473,8772,MAD,BCN,2023-04-24T08:00:00.000,2023-04-24T09:20:00.000,0,4.0,1.0
474,5023,MAD,BCN,2023-04-24T08:00:00.000,2023-04-24T09:20:00.000,0,4.0,1.0
475,1520,MAD,BCN,2023-04-24T08:00:00.000,2023-04-24T09:20:00.000,0,4.0,1.0
476,3016,MAD,BCN,2023-04-24T14:50:00.000,2023-04-24T16:10:00.000,0,4.0,1.0
477,6016,MAD,BCN,2023-04-24T14:50:00.000,2023-04-24T16:10:00.000,0,4.0,1.0
478,6889,MAD,BCN,2023-04-24T14:50:00.000,2023-04-24T16:10:00.000,0,4.0,1.0
479,1522,MAD,BCN,2023-04-24T14:50:00.000,2023-04-24T16:10:00.000,0,4.0,1.0
480,8630,MAD,BCN,2023-04-24T14:50:00.000,2023-04-24T16:10:00.000,0,4.0,1.0
481,5057,MAD,BCN,2023-04-24T14:50:00.000,2023-04-24T16:10:00.000,0,4.0,1.0
482,3026,MAD,BCN,2023-04-24T19:00:00.000,2023-04-24T20:20:00.000,0,4.0,1.0
483,6072,MAD,BCN,2023-04-24T19:00:00.000,2023-04-24T20:20:00.000,0,4.0,1.0
484,6918,MAD,BCN,2023-04-24T19:00:00.000,2023-04-24T20:20:00.000,0,4.0,1.0
485,5063,MAD,BCN,2023-04-24T19:00:00.000,2023-04-24T20:20:00.000,0,4.0,1.0
486,1526,MAD,BCN,2023-04-24T19:00:00.000,2023-04-24T20:20:00.000,0,4.0,1.0
487,1003,MAD,BCN,2023-04-24T09:30:00.000,2023-04-24T10:50:00.000,0,4.0,1.0
488,5869,MAD,BCN,2023-04-24T09:30:00.000,2023-04-24T10:50:00.000,0,4.0,1.0
489,5001,MAD,BCN,2023-04-24T09:30:00.000,2023-04-24T10:50:00.000,0,4.0,1.0
490,3608,MAD,BCN,2023-04-24T09:30:00.000,2023-04-24T10:50:00.000,0,4.0,1.0
491,3002,MAD,BCN,2023-04-24T07:00:00.000,2023-04-24T08:20:00.000,0,4.0,1.0
492,6029,MAD,BCN,2023-04-24T07:00:00.000,2023-04-24T08:20:00.000,0,4.0,1.0
493,5571,MAD,BCN,2023-04-24T07:00:00.000,2023-04-24T08:20:00.000,0,4.0,1.0
494,1518,MAD,BCN,2023-04-24T07:00:00.000,2023-04-24T08:20:00.000,0,4.0,1.0
495,5006,MAD,BCN,2023-04-24T07:00:00.000,2023-04-24T08:20:00.000,0,4.0,1.0
496,6002,MAD,BCN,2023-04-24T07:00:00.000,2023-04-24T08:20:00.000,0,4.0,1.0
497,3030,MAD,BCN,2023-04-24T20:00:00.000,2023-04-24T21:20:00.000,0,4.0,1.0
498,6083,MAD,BCN,2023-04-24T20:00:00.000,2023-04-24T21:20:00.000,0,4.0,1.0
499,6924,MAD,BCN,2023-04-24T20:00:00.000,2023-04-24T21:20:00.000,0,4.0,1.0
500,9402,MAD,BCN,2023-04-24T20:00:00.000,2023-04-24T21:20:00.000,0,4.0,1.0
501,5338,MAD,BCN,2023-04-24T20:00:00.000,2023-04-24T21:20:00.000,0,4.0,1.0
502,5079,MAD,BCN,2023-04-24T20:00:00.000,2023-04-24T21:20:00.000,0,4.0,1.0
503,1528,MAD,BCN,2023-04-24T20:00:00.000,2023-04-24T21:20:00.000,0,4.0,1.0
504,3020,MAD,BCN,2023-04-24T16:30:00.000,2023-04-24T17:50:00.000,0,4.0,1.0
505,5332,MAD,BCN,2023-04-24T16:30:00.000,2023-04-24T17:50:00.000,0,4.0,1.0
506,5059,MAD,BCN,2023-04-24T16:30:00.000,2023-04-24T17:50:00.000,0,4.0,1.0
507,1524,MAD,BCN,2023-04-24T16:30:00.000,2023-04-24T17:50:00.000,0,4.0,1.0
508,3008,MAD,BCN,2023-04-24T08:30:00.000,2023-04-24T09:50:00.000,0,4.0,1.0
509,6082,MAD,BCN,2023-04-24T08:30:00.000,2023-04-24T09:50:00.000,0,4.0,1.0
510,5090,MAD,BCN,2023-04-24T08:30:00.000,2023-04-24T09:50:00.000,0,4.0,1.0
511,1521,MAD,BCN,2023-04-24T08:30:00.000,2023-04-24T09:50:00.000,0,4.0,1.0
512,8775,MAD,BCN,2023-04-24T08:30:00.000,2023-04-24T09:50:00.000,0,4.0,1.0
513,5024,MAD,BCN,2023-04-24T08:30:00.000,2023-04-24T09:50:00.000,0,4.0,1.0
514,3022,MAD,BCN,2023-04-24T17:30:00.000,2023-04-24T18:50:00.000,0,4.0,1.0
515,6018,MAD,BCN,2023-04-24T17:30:00.000,2023-04-24T18:50:00.000,0,4.0,1.0
516,6895,MAD,BCN,2023-04-24T17:30:00.000,2023-04-24T18:50:00.000,0,4.0,1.0
517,5061,MAD,BCN,2023-04-24T17:30:00.000,2023-04-24T18:50:00.000,0,4.0,1.0
518,1525,MAD,BCN,2023-04-24T17:30:00.000,2023-04-24T18:50:00.000,0,4.0,1.0
519,5008,MAD,BCN,2023-04-24T17:30:00.000,2023-04-24T18:50:00.000,0,4.0,1.0
520,3012,MAD,BCN,2023-04-24T11:30:00.000,2023-04-24T12:50:00.000,0,4.0,1.0
521,6089,MAD,BCN,2023-04-24T11:30:00.000,2023-04-24T12:50:00.000,0,4.0,1.0
522,5095,MAD,BCN,2023-04-24T11:30:00.000,2023-04-24T12:50:00.000,0,4.0,1.0
523,5031,MAD,BCN,2023-04-24T11:30:00.000,2023-04-24T12:50:00.000,0,4.0,1.0
